distribucion,numero_capas,clasificador,representacion,Accuracy_mean,Accuracy_std,Sensitivity_mean,Sensitivity_std,Specificity_mean,Specificity_std,Precision_mean,Precision_std,Score_mean,Score_std,origen
20-4-3-2,4,UjaNet,DeepONMF_W,0.9376,0.0122800651464069,0.844,0.0307001628660175,0.961,0.0076750407165043,0.8541980716851579,0.0300047746095608,0.9025,0.0191876017912609,nueva_4_capas
20-5-4-3-2,5,KNN,DeepONMF_H5,0.9456,0.0062289646009589,0.8640000000000001,0.0155724115023973,0.966,0.0038931028755993,0.8706845778740329,0.0150018242767641,0.915,0.0097327571889983,nueva_5_capas
20-5-4-3-2,5,KNN,DeepONMF_W,0.884,0.010099504938362,0.71,0.0252487623459052,0.9275,0.0063121905864762,0.7404374423824892,0.0319534289554921,0.81875,0.0157804764661907,nueva_5_capas
20-5-4-3-2,5,SVM,DeepONMF_H5,0.964,0.0046904157598234,0.91,0.0117260393995586,0.9775,0.0029315098498895,0.9111056524253228,0.0122658502090493,0.94375,0.0073287746247241,nueva_5_capas
20-5-4-3-2,5,SVM,DeepONMF_W,0.9024,0.007266360849834,0.756,0.0181659021245849,0.939,0.0045414755311462,0.7739357380385594,0.0213015507219185,0.8474999999999999,0.0113536888278655,nueva_5_capas
20-5-4-3-2,5,UjaNet,DeepONMF_H5,0.9675999999999998,0.0068410525505948,0.919,0.0171026313764871,0.97975,0.0042756578441218,0.9220130756079012,0.0168868465724266,0.949375,0.0106891446103044,nueva_5_capas
20-5-4-3-2,5,UjaNet,DeepONMF_W,0.9432,0.0088994381845148,0.858,0.022248595461287,0.9645,0.0055621488653217,0.8646444135097212,0.0176793612134871,0.91125,0.0139053721633043,nueva_5_capas
20-8-7-6,4,KNN,DeepONMF_H4,0.9136,0.0100399203184088,0.784,0.0250998007960222,0.946,0.0062749501990055,0.8121825960274727,0.0283902518195073,0.865,0.0156873754975139,nueva_4_capas
20-8-7-6,4,KNN,DeepONMF_W,0.844,0.0074833147735478,0.61,0.0187082869338697,0.9025,0.0046770717334674,0.6231900951833036,0.0212677725210095,0.75625,0.0116926793336685,nueva_4_capas
20-8-7-6,4,SVM,DeepONMF_H4,0.9564,0.005899152481501,0.891,0.0147478812037526,0.97275,0.0036869703009381,0.8932368412888406,0.016893285095554,0.931875,0.0092174257523453,nueva_4_capas
20-8-7-6,4,SVM,DeepONMF_W,0.8912000000000001,0.0080746516952744,0.728,0.0201866292381864,0.932,0.0050466573095465,0.7409500144155003,0.0277360441160053,0.8300000000000001,0.0126166432738664,nueva_4_capas
20-8-7-6,4,UjaNet,DeepONMF_H4,0.9756,0.0095289033996572,0.939,0.0238222584991431,0.98475,0.0059555646247857,0.9402792948592598,0.0234030248134812,0.961875,0.0148889115619644,nueva_4_capas
20-8-7-6,4,UjaNet,DeepONMF_W,0.9428,0.0087863530545955,0.857,0.0219658826364888,0.96425,0.0054914706591221,0.8615686219102419,0.0171118066348923,0.910625,0.0137286766478055,nueva_4_capas
6-5-4-3,4,KNN,DeepONMF_H4,0.9344,0.0055497747702047,0.8360000000000001,0.0138744369255115,0.959,0.0034686092313779,0.8511627507060435,0.0138391304264716,0.8975,0.0086715230784447,nueva_4_capas
6-5-4-3,4,KNN,DeepONMF_W,0.8635999999999999,0.0101390334845093,0.659,0.0253475837112731,0.91475,0.0063368959278182,0.6885514158323538,0.0268242481808595,0.786875,0.0158422398195457,nueva_4_capas
6-5-4-3,4,SVM,DeepONMF_H4,0.958,0.0109544511501033,0.8949999999999999,0.0273861278752582,0.97375,0.0068465319688145,0.8956731981621502,0.0281737620903693,0.934375,0.0171163299220364,nueva_4_capas
6-5-4-3,4,SVM,DeepONMF_W,0.9016,0.010334408546211,0.754,0.0258360213655276,0.9385,0.0064590053413819,0.7732072971522153,0.0376244443433469,0.8462500000000001,0.0161475133534547,nueva_4_capas
6-5-4-3,4,UjaNet,DeepONMF_H4,0.974,0.0070710678118654,0.935,0.0176776695296636,0.98375,0.0044194173824159,0.9365432081633868,0.0175234637706103,0.959375,0.0110485434560397,nueva_4_capas
6-5-4-3,4,UjaNet,DeepONMF_W,0.9456,0.0133716117203574,0.8640000000000001,0.0334290293008935,0.966,0.0083572573252233,0.870064997238931,0.03106524480156,0.915,0.0208931433130584,nueva_4_capas
6-5-4-3-2,5,KNN,DeepONMF_H5,0.944,0.0090553851381373,0.8600000000000001,0.0226384628453435,0.965,0.0056596157113359,0.8671863627770146,0.0212319842475113,0.9125,0.0141490392783396,nueva_5_capas
6-5-4-3-2,5,KNN,DeepONMF_W,0.8868,0.0133865604245451,0.717,0.033466401061363,0.92925,0.0083666002653408,0.7526589704914463,0.0321085464853687,0.8231249999999999,0.0209165006633518,nueva_5_capas
6-5-4-3-2,5,SVM,DeepONMF_H5,0.9608,0.0093380940239429,0.902,0.0233452350598575,0.9755,0.0058363087649644,0.9029146151475648,0.023769226438242,0.93875,0.0145907719124109,nueva_5_capas
6-5-4-3-2,5,SVM,DeepONMF_W,0.9104,0.0087635609200826,0.776,0.0219089023002066,0.944,0.0054772255750516,0.7945351826769941,0.0294982285871507,0.86,0.0136930639376291,nueva_5_capas
6-5-4-3-2,5,UjaNet,DeepONMF_H5,0.9656,0.0066932802122726,0.914,0.0167332005306815,0.9785,0.0041833001326703,0.9176151619701176,0.0163359925191111,0.94625,0.0104582503316759,nueva_5_capas
6-5-4-3-2,5,UjaNet,DeepONMF_W,0.9444,0.0104307238483241,0.861,0.0260768096208106,0.96525,0.0065192024052026,0.8669770828368456,0.0262237543621723,0.913125,0.0162980060130066,nueva_5_capas
7-5-4-2,4,KNN,DeepONMF_H4,0.94,0.0063245553203367,0.85,0.0158113883008418,0.9625,0.0039528470752104,0.8685259760981427,0.0066829948917017,0.90625,0.0098821176880261,nueva_4_capas
7-5-4-2,4,KNN,DeepONMF_W,0.8804000000000001,0.0105261578935526,0.701,0.0263153947338814,0.92525,0.0065788486834703,0.7350632790995248,0.0267276573623817,0.813125,0.0164471217086759,nueva_4_capas
7-5-4-2,4,SVM,DeepONMF_H4,0.9652,0.0067230945255886,0.913,0.0168077363139716,0.97825,0.0042019340784928,0.9150792089516164,0.0174287256367306,0.945625,0.0105048351962322,nueva_4_capas
7-5-4-2,4,SVM,DeepONMF_W,0.9096,0.0040987803063838,0.7739999999999999,0.0102469507659595,0.9435,0.0025617376914899,0.7937543935896432,0.0136133559302339,0.85875,0.0064043442287247,nueva_4_capas
7-5-4-2,4,UjaNet,DeepONMF_H4,0.968,0.01,0.92,0.0249999999999999,0.98,0.0062499999999999,0.9241438573900528,0.0230468343331985,0.95,0.015625,nueva_4_capas
7-5-4-2,4,UjaNet,DeepONMF_W,0.9476,0.0119498953970317,0.8690000000000001,0.0298747384925793,0.96725,0.0074686846231448,0.875214350127542,0.0292638595171776,0.918125,0.018671711557862,nueva_4_capas
7-6-4-3,4,KNN,DeepONMF_H4,0.9396,0.0068410525505948,0.849,0.017102631376487,0.96225,0.0042756578441217,0.8621991384022166,0.0207725589718744,0.905625,0.0106891446103044,nueva_4_capas
7-6-4-3,4,KNN,DeepONMF_W,0.8656,0.0124418648119966,0.6639999999999999,0.0311046620299916,0.916,0.0077761655074979,0.6915487724149596,0.0402668809651931,0.79,0.0194404137687447,nueva_4_capas
7-6-4-3,4,SVM,DeepONMF_H4,0.962,0.004,0.905,0.01,0.97625,0.0025,0.9066003142212958,0.0109674895241279,0.940625,0.0062499999999999,nueva_4_capas
7-6-4-3,4,SVM,DeepONMF_W,0.9104,0.0090994505328618,0.776,0.0227486263321546,0.944,0.0056871565830386,0.7917315475594551,0.0283303259735307,0.86,0.0142178914575966,nueva_4_capas
7-6-4-3,4,UjaNet,DeepONMF_H4,0.9748,0.011713240371477,0.937,0.0292831009286926,0.98425,0.0073207752321732,0.9383011284286352,0.0285379524269884,0.960625,0.0183019380804328,nueva_4_capas
7-6-4-3,4,UjaNet,DeepONMF_W,0.9456,0.008294576541331,0.8640000000000001,0.0207364413533277,0.966,0.0051841103383319,0.8699150575957209,0.0220139189452292,0.915,0.0129602758458298,nueva_4_capas
7-6-5-2,4,KNN,DeepONMF_H4,0.942,0.0046904157598233,0.8550000000000001,0.0117260393995585,0.96375,0.0029315098498896,0.8738679282373278,0.0121496093841495,0.909375,0.0073287746247241,nueva_4_capas
7-6-5-2,4,KNN,DeepONMF_W,0.8844000000000001,0.0069856996786291,0.711,0.017464249196573,0.92775,0.0043660622991432,0.7411545756715398,0.0234635542075241,0.819375,0.010915155747858,nueva_4_capas
7-6-5-2,4,SVM,DeepONMF_H4,0.966,0.0031622776601683,0.915,0.0079056941504209,0.97875,0.0019764235376052,0.9159943785349116,0.008230199721073,0.946875,0.004941058844013,nueva_4_capas
7-6-5-2,4,SVM,DeepONMF_W,0.9096,0.0076681158050723,0.774,0.0191702895126807,0.9435,0.0047925723781702,0.7901315326359267,0.022803571330205,0.8587499999999999,0.0119814309454255,nueva_4_capas
7-6-5-2,4,UjaNet,DeepONMF_H4,0.9728,0.011713240371477,0.932,0.0292831009286926,0.983,0.0073207752321731,0.93292795039853,0.0288796012691021,0.9575,0.0183019380804328,nueva_4_capas
7-6-5-2,4,UjaNet,DeepONMF_W,0.948,0.013928388277184,0.8699999999999999,0.0348209706929603,0.9675,0.00870524267324,0.8770960966257272,0.0293200829775594,0.91875,0.0217631066831002,nueva_4_capas
7-6-5-4,4,KNN,DeepONMF_H4,0.9208,0.0102567051239664,0.8019999999999999,0.0256417628099162,0.9505,0.0064104407024789,0.8277773528953396,0.0261686278525737,0.87625,0.0160261017561976,nueva_4_capas
7-6-5-4,4,KNN,DeepONMF_W,0.8455999999999999,0.0093166517590816,0.6140000000000001,0.0232916293977042,0.9035,0.0058229073494259,0.6426650546776764,0.0240109753907477,0.75875,0.0145572683735651,nueva_4_capas
7-6-5-4,4,SVM,DeepONMF_H4,0.9564,0.0104307238483241,0.891,0.0260768096208105,0.97275,0.0065192024052026,0.893644138186225,0.0267296241929149,0.931875,0.0162980060130066,nueva_4_capas
7-6-5-4,4,SVM,DeepONMF_W,0.8936,0.0096332756630339,0.734,0.0240831891575845,0.9335,0.0060207972893961,0.7511253518555658,0.0294802372312989,0.83375,0.0150519932234902,nueva_4_capas
7-6-5-4,4,UjaNet,DeepONMF_H4,0.9688,0.0092303846073715,0.922,0.0230759615184286,0.9805,0.0057689903796071,0.9251432942792558,0.0227953884509178,0.95125,0.0144224759490179,nueva_4_capas
7-6-5-4,4,UjaNet,DeepONMF_W,0.9388,0.0159749804381726,0.8470000000000001,0.0399374510954317,0.96175,0.0099843627738579,0.8517435877947804,0.0406369183183232,0.904375,0.0249609069346448,nueva_4_capas
8-5-4-3,4,KNN,DeepONMF_H4,0.9332,0.0085556998544829,0.833,0.0213892496362074,0.95825,0.0053473124090518,0.8473096542009998,0.0209385851705241,0.8956250000000001,0.0133682810226295,nueva_4_capas
8-5-4-3,4,KNN,DeepONMF_W,0.8596,0.0145189531303052,0.649,0.036297382825763,0.91225,0.0090743457064407,0.6849919383935202,0.0269971482831568,0.780625,0.0226858642661019,nueva_4_capas
8-5-4-3,4,SVM,DeepONMF_H4,0.9568,0.006870225614927,0.892,0.0171755640373176,0.973,0.0042938910093294,0.8937253037397074,0.019047367069526,0.9325,0.0107347275233235,nueva_4_capas
8-5-4-3,4,SVM,DeepONMF_W,0.9024,0.0062289646009589,0.756,0.0155724115023973,0.939,0.0038931028755993,0.7677428901043756,0.0175161248670623,0.8474999999999999,0.0097327571889983,nueva_4_capas
8-5-4-3,4,UjaNet,DeepONMF_H4,0.9704,0.0151261363209512,0.926,0.0378153408023781,0.9815,0.0094538352005946,0.9269429292168574,0.0377479240116464,0.95375,0.0236345880014863,nueva_4_capas
8-5-4-3,4,UjaNet,DeepONMF_W,0.9392,0.0110090871556182,0.8480000000000001,0.0275227178890458,0.962,0.0068806794722614,0.8545801623408273,0.0233643920052563,0.905,0.0172016986806536,nueva_4_capas
8-6-5-3,4,KNN,DeepONMF_H4,0.934,0.0034641016151377,0.835,0.0086602540378443,0.95875,0.0021650635094611,0.847636629356122,0.0111378260425258,0.896875,0.0054126587736527,nueva_4_capas
8-6-5-3,4,KNN,DeepONMF_W,0.8708,0.0091214034007931,0.677,0.0228035085019827,0.91925,0.0057008771254956,0.713951549891086,0.0244899327233037,0.798125,0.0142521928137391,nueva_4_capas
8-6-5-3,4,SVM,DeepONMF_H4,0.9596,0.0095289033996572,0.899,0.0238222584991432,0.97475,0.0059555646247857,0.8998083081485155,0.0259693267963016,0.936875,0.0148889115619645,nueva_4_capas
8-6-5-3,4,SVM,DeepONMF_W,0.9004,0.0047749345545253,0.751,0.0119373363863133,0.93775,0.0029843340965784,0.7656392276730544,0.0134803209977751,0.844375,0.0074608352414458,nueva_4_capas
8-6-5-3,4,UjaNet,DeepONMF_H4,0.9756,0.0099398189118313,0.939,0.0248495472795783,0.98475,0.0062123868198945,0.940147838329586,0.0248481468422375,0.961875,0.0155309670497364,nueva_4_capas
8-6-5-3,4,UjaNet,DeepONMF_W,0.9444,0.0071274118724821,0.861,0.0178185296812054,0.96525,0.0044546324203013,0.8688748438670906,0.0173770492525489,0.9131250000000002,0.0111365810507534,nueva_4_capas
8-7-4-3,4,KNN,DeepONMF_H4,0.9356,0.0101390334845092,0.8390000000000001,0.0253475837112731,0.95975,0.0063368959278183,0.8573971828269557,0.0238298477812784,0.899375,0.0158422398195457,nueva_4_capas
8-7-4-3,4,KNN,DeepONMF_W,0.8756,0.0095289033996572,0.6890000000000001,0.0238222584991432,0.92225,0.0059555646247858,0.7186038182994088,0.0383964102211168,0.805625,0.0148889115619644,nueva_4_capas
8-7-4-3,4,SVM,DeepONMF_H4,0.9608,0.0108258948821795,0.902,0.0270647372054486,0.9755,0.0067661843013622,0.9037088038229258,0.0288161417939897,0.93875,0.0169154607534054,nueva_4_capas
8-7-4-3,4,SVM,DeepONMF_W,0.9028,0.0067230945255886,0.757,0.0168077363139715,0.93925,0.0042019340784929,0.7742658431647826,0.0229806170806904,0.8481249999999999,0.0105048351962322,nueva_4_capas
8-7-4-3,4,UjaNet,DeepONMF_H4,0.972,0.0074833147735478,0.93,0.0187082869338697,0.9825,0.0046770717334674,0.93031882078537,0.018949920235784,0.95625,0.0116926793336685,nueva_4_capas
8-7-4-3,4,UjaNet,DeepONMF_W,0.9468,0.0054037024344425,0.867,0.0135092560861062,0.96675,0.0033773140215265,0.8735757405173835,0.0131213000308816,0.916875,0.0084432850538164,nueva_4_capas
8-7-5-2,4,KNN,DeepONMF_H4,0.942,0.0028284271247462,0.8550000000000001,0.0070710678118654,0.96375,0.0017677669529663,0.8677710395568768,0.0106499614408931,0.909375,0.0044194173824159,nueva_4_capas
8-7-5-2,4,KNN,DeepONMF_W,0.8815999999999999,0.0079246451024636,0.704,0.0198116127561589,0.926,0.0049529031890398,0.7473105400678061,0.015935389961795,0.8150000000000001,0.0123822579725993,nueva_4_capas
8-7-5-2,4,SVM,DeepONMF_H4,0.9644,0.005899152481501,0.911,0.0147478812037527,0.97775,0.003686970300938,0.9135484336683284,0.0169826336967063,0.944375,0.0092174257523454,nueva_4_capas
8-7-5-2,4,SVM,DeepONMF_W,0.9052,0.0092303846073715,0.763,0.0230759615184286,0.94075,0.0057689903796071,0.7795856219195547,0.0272527845101741,0.851875,0.0144224759490179,nueva_4_capas
8-7-5-2,4,UjaNet,DeepONMF_H4,0.968,0.0090553851381374,0.92,0.0226384628453435,0.98,0.0056596157113358,0.9240730834757984,0.0186715624693315,0.95,0.0141490392783397,nueva_4_capas
8-7-5-2,4,UjaNet,DeepONMF_W,0.9412,0.0091214034007931,0.853,0.0228035085019827,0.96325,0.0057008771254956,0.8537348380301619,0.0223287874195337,0.908125,0.0142521928137392,nueva_4_capas
8-7-5-4,4,KNN,DeepONMF_H4,0.9256,0.0095289033996572,0.8139999999999998,0.0238222584991431,0.9535,0.0059555646247858,0.8325458499124293,0.0235158144645274,0.88375,0.0148889115619645,nueva_4_capas
8-7-5-4,4,KNN,DeepONMF_W,0.8459999999999999,0.0167928556237466,0.615,0.0419821390593667,0.90375,0.0104955347648416,0.6420704089628563,0.0545538655063987,0.759375,0.0262388369121041,nueva_4_capas
8-7-5-4,4,SVM,DeepONMF_H4,0.958,0.0089442719099991,0.8949999999999999,0.0223606797749979,0.97375,0.0055901699437493,0.8965451119605383,0.0235737669103157,0.934375,0.0139754248593736,nueva_4_capas
8-7-5-4,4,SVM,DeepONMF_W,0.8964000000000001,0.0045607017003965,0.741,0.0114017542509913,0.93525,0.0028504385627478,0.7505057752199275,0.0160657622554066,0.838125,0.0071260964068696,nueva_4_capas
8-7-5-4,4,UjaNet,DeepONMF_H4,0.972,0.0083666002653407,0.93,0.0209165006633519,0.9825,0.005229125165838,0.9316280050280136,0.020571471886933,0.95625,0.0130728129145949,nueva_4_capas
8-7-5-4,4,UjaNet,DeepONMF_W,0.946,0.0096953597148326,0.865,0.0242383992870817,0.96625,0.0060595998217703,0.8710399029473782,0.0211765664171084,0.915625,0.015148999554426,nueva_4_capas
8-7-6-3,4,KNN,DeepONMF_H4,0.936,0.0088317608663278,0.8400000000000001,0.0220794021658195,0.96,0.0055198505414548,0.8567808353845681,0.021410308874955,0.9,0.0137996263536372,nueva_4_capas
8-7-6-3,4,KNN,DeepONMF_W,0.8672000000000001,0.0099599196783909,0.668,0.0248997991959774,0.917,0.0062249497989943,0.6952972403019524,0.0322895248987469,0.7925000000000001,0.0155623744974859,nueva_4_capas
8-7-6-3,4,SVM,DeepONMF_H4,0.958,0.0087177978870813,0.8949999999999999,0.0217944947177033,0.97375,0.0054486236794258,0.897204526044342,0.0240402601515999,0.934375,0.0136215591985645,nueva_4_capas
8-7-6-3,4,SVM,DeepONMF_W,0.8968,0.0087863530545954,0.742,0.0219658826364888,0.9355,0.0054914706591222,0.7562103736629557,0.0284175970304582,0.8387499999999999,0.0137286766478055,nueva_4_capas
8-7-6-3,4,UjaNet,DeepONMF_H4,0.97,0.010295630140987,0.925,0.0257390753524675,0.98125,0.0064347688381169,0.927217826426176,0.0239448026158893,0.953125,0.0160869220952922,nueva_4_capas
8-7-6-3,4,UjaNet,DeepONMF_W,0.9412,0.0102567051239664,0.853,0.025641762809916,0.96325,0.006410440702479,0.8586185805608952,0.0252339038748398,0.908125,0.0160261017561976,nueva_4_capas
9-6-5-3,4,KNN,DeepONMF_H4,0.94,0.0073484692283495,0.85,0.0183711730708738,0.9625,0.0045927932677184,0.86295466679162,0.0182852338491135,0.90625,0.0114819831692961,nueva_4_capas
9-6-5-3,4,KNN,DeepONMF_W,0.8552,0.0118827606220103,0.638,0.0297069015550259,0.9095,0.0074267253887565,0.6792818233454796,0.0285683551180375,0.77375,0.0185668134718911,nueva_4_capas
9-6-5-3,4,SVM,DeepONMF_H4,0.9616,0.0076681158050723,0.904,0.0191702895126808,0.976,0.0047925723781701,0.905942689816593,0.0211580003112033,0.94,0.0119814309454255,nueva_4_capas
9-6-5-3,4,SVM,DeepONMF_W,0.8992000000000001,0.0067230945255885,0.748,0.0168077363139715,0.937,0.0042019340784929,0.7627399057867564,0.0230942627506954,0.8425,0.0105048351962323,nueva_4_capas
9-6-5-3,4,UjaNet,DeepONMF_H4,0.9768,0.0054037024344425,0.942,0.0135092560861062,0.9855,0.0033773140215266,0.9429295408627888,0.0128557078936836,0.96375,0.0084432850538164,nueva_4_capas
9-6-5-3,4,UjaNet,DeepONMF_W,0.946,0.0024494897427832,0.865,0.0061237243569578,0.96625,0.0015309310892394,0.8697816644259138,0.0048656089450092,0.915625,0.0038273277230986,nueva_4_capas
9-7-4-3,4,KNN,DeepONMF_H4,0.9296,0.0051768716422178,0.8240000000000001,0.0129421791055447,0.956,0.0032355447763861,0.8440224376791985,0.006037129178068,0.89,0.0080888619409654,nueva_4_capas
9-7-4-3,4,KNN,DeepONMF_W,0.8608,0.0052153619241621,0.6519999999999999,0.0130384048104052,0.913,0.0032596012026013,0.6904642817547523,0.0307727095265228,0.7825,0.0081490030065032,nueva_4_capas
9-7-4-3,4,SVM,DeepONMF_H4,0.9591999999999998,0.0083186537372341,0.898,0.0207966343430854,0.9745,0.0051991585857713,0.8993991679792286,0.022412681861028,0.93625,0.0129978964644284,nueva_4_capas
9-7-4-3,4,SVM,DeepONMF_W,0.9032,0.0110995495404092,0.758,0.0277488738510231,0.9395,0.0069372184627558,0.7793331554437521,0.0321938323037114,0.8487500000000001,0.0173430461568895,nueva_4_capas
9-7-4-3,4,UjaNet,DeepONMF_H4,0.9676,0.0090994505328618,0.919,0.0227486263321547,0.97975,0.0056871565830385,0.9217292005070452,0.0215725589164634,0.949375,0.0142178914575966,nueva_4_capas
9-7-4-3,4,UjaNet,DeepONMF_W,0.9416,0.0113490087672888,0.8539999999999999,0.0283725219182221,0.9635,0.0070931304795555,0.8579512394013834,0.0251129858688932,0.90875,0.0177328261988888,nueva_4_capas
9-7-5-2,4,KNN,DeepONMF_H4,0.9452,0.0054037024344425,0.8630000000000001,0.0135092560861063,0.96575,0.0033773140215265,0.8749134923040977,0.0143364605308395,0.914375,0.0084432850538164,nueva_4_capas
9-7-5-2,4,KNN,DeepONMF_W,0.8752000000000001,0.0098590060350929,0.688,0.0246475150877324,0.922,0.0061618787719331,0.7184162096042573,0.0308944360919347,0.805,0.0154046969298328,nueva_4_capas
9-7-5-2,4,SVM,DeepONMF_H4,0.9668,0.0057619441163551,0.917,0.0144048602908879,0.97925,0.0036012150727219,0.9177980637866632,0.0151959947263996,0.948125,0.0090030376818049,nueva_4_capas
9-7-5-2,4,SVM,DeepONMF_W,0.9096,0.0134461890511773,0.774,0.0336154726279432,0.9435,0.0084038681569857,0.7917515274129443,0.0366861070585839,0.85875,0.0210096703924645,nueva_4_capas
9-7-5-2,4,UjaNet,DeepONMF_H4,0.9744,0.0060663003552412,0.936,0.0151657508881031,0.984,0.0037914377220257,0.937516885333018,0.0147104874587769,0.96,0.0094785943050644,nueva_4_capas
9-7-5-2,4,UjaNet,DeepONMF_W,0.9431999999999998,0.0083186537372341,0.858,0.0207966343430854,0.9645,0.0051991585857713,0.867884750269473,0.016677096844048,0.91125,0.0129978964644284,nueva_4_capas
9-7-5-4,4,KNN,DeepONMF_H4,0.932,0.0093808315196468,0.8300000000000001,0.0234520787991171,0.9575,0.0058630196997793,0.8491622430297353,0.0276369001839325,0.89375,0.0146575492494482,nueva_4_capas
9-7-5-4,4,KNN,DeepONMF_W,0.8516,0.0114367827643966,0.629,0.0285919569109916,0.90725,0.0071479892277479,0.6685837251006812,0.0403712092695258,0.7681250000000001,0.0178699730693697,nueva_4_capas
9-7-5-4,4,SVM,DeepONMF_H4,0.9556,0.0074027022093287,0.889,0.0185067555233218,0.97225,0.0046266888808303,0.8917826242236722,0.022248734008405,0.930625,0.011566722202076,nueva_4_capas
9-7-5-4,4,SVM,DeepONMF_W,0.8940000000000001,0.0116619037896905,0.735,0.0291547594742265,0.93375,0.0072886898685565,0.7521153014496614,0.0280593924836043,0.834375,0.0182217246713915,nueva_4_capas
